Order ID,Date,Product,Country Code,Amount
821552,1/1/2019,Blueberry Muffin (Manchester),GBR,1.95
821553,1/1/2019,Cheese & Pickle Sandwich (Kraków),POL,1.82
821554,1/1/2019,Chicken Fajita Wrap (Salzburg),AUT,5.32
821555,1/1/2019,Almond Croissant (Copenhagan),DNK,4.6
821556,1/1/2019,Coffee (Lille),FRA,2.89
821557,1/1/2019,Chocolate Chip Muffin (Katowice),POL,4.93
821558,1/1/2019,Porridge (Strasbourg),FRA,2.54
821559,1/1/2019,Butter Croissant (Brussels),BEL,1.93
821560,1/1/2019,Tuna Melt Panini (Vancouver),CAN,3.18
821561,1/1/2019,Coffee (Cardiff),GBR,2.17
821562,1/1/2019,Tuna Melt Panini (Birmingham),GBR,2.49
821563,1/1/2019,Apple Juice (Cardiff),GBR,1.84
821564,1/1/2019,Sparkling Water (Auckland),NZL,4.74
821565,1/1/2019,Apple Juice (Austin),USA,4.72
821566,1/1/2019,Orange Juice (Lausanne),CHE,2.97
821567,1/1/2019,Butter Croissant (Birmingham),GBR,3.91
821568,1/1/2019,Coffee (Toulouse),FRA,2.15
821569,1/1/2019,Chicken Salad Sandwich (Odense),DNK,4.66
821570,1/1/2019,Tomato Juice (San Francisco),USA,4.07
821571,1/1/2019,Toast (Hamilton),NZL,3.48
821572,1/1/2019,Apple Juice (Berlin),DEU,2.66
821573,1/1/2019,Sparkling Water (Brussels),BEL,4.5
821574,1/1/2019,Sparkling Water (Stuttgart),DEU,2.51
821575,1/1/2019,Chocolate Twist (Seattle),USA,4.32
821576,1/1/2019,Cheese & Pickle Sandwich (Glasgow),GBR,5.17
821577,1/1/2019,Chocolate Twist (Austin),USA,4.13
821578,1/1/2019,Lemon & Ginger Tea (Austin),USA,1.92
821579,1/1/2019,Chicken Fajita Wrap (Tromsø),NOR,2.98
821580,1/1/2019,Coffee (Canberra),AUS,4.94
821581,1/1/2019,Blueberry Muffin (Paris),FRA,1.75
821582,1/1/2019,Butter Croissant (Toulouse),FRA,5.48
821583,1/1/2019,Chicken Fajita Wrap (Glasgow),GBR,4.05
821584,1/1/2019,Almond Croissant (Sydney),AUS,3.69
821585,1/1/2019,Toast (Lausanne),CHE,3.81
821586,1/1/2019,Coffee (Strasbourg),FRA,5.22
821587,1/1/2019,Cheese & Pickle Sandwich (Graz),AUT,5.03
821588,1/1/2019,Toast (Glasgow),GBR,4.16
821589,1/1/2019,Chicken Fajita Wrap (San Francisco),USA,1.83
821590,1/1/2019,Ham & Cheese Toastie (Stuttgart),DEU,3.27
821591,1/1/2019,Fruit Box (Lille),FRA,4.62
821592,1/1/2019,Cheese & Pickle Sandwich (Sydney),AUS,2.99
821593,1/1/2019,Butter Croissant (Copenhagan),DNK,4.8
821594,1/1/2019,Blueberry Muffin (San Francisco),USA,3.83
821595,1/1/2019,Butter Croissant (Canberra),AUS,2.97
821596,1/1/2019,Lemon & Ginger Tea (Sydney),AUS,1.67
821597,1/1/2019,Coffee (Dresden),DEU,1.88
821598,1/1/2019,Sparkling Water (Dublin),IRL,5.42
821599,1/1/2019,Toast (Glasgow),GBR,4.36
821600,1/1/2019,Fruit Box (Kirkland),USA,4.38
821601,1/1/2019,Apple Juice (Stockholm),SWE,2.4
821602,1/1/2019,Ham & Cheese Toastie (Salzburg),AUT,3.56
821603,1/1/2019,Blueberry Muffin (Vancouver),CAN,2.95
821604,1/1/2019,Chicken Salad Sandwich (London),GBR,4.51
821605,1/1/2019,Almond Croissant (Southampton),GBR,1.64
821606,1/1/2019,BLT Sandwich (Munich),DEU,3.26
821607,1/1/2019,Apple Juice (Lausanne),CHE,2.64
821608,1/1/2019,Porridge (Dresden),DEU,2.07
821609,1/1/2019,Sparkling Water (Melbourne),AUS,1.84
821610,1/1/2019,Lemon & Ginger Tea (Potsdam),DEU,2.44
821611,1/1/2019,Butter Croissant (Potsdam),DEU,1.94
821612,1/1/2019,Coffee (Geneva),CHE,4.11
821613,1/1/2019,Cheese & Pickle Sandwich (Munich),DEU,2.56
821614,1/1/2019,Toast (Vancouver),CAN,4.69
821615,1/1/2019,Chocolate Chip Muffin (Canberra),AUS,4.46
821616,1/1/2019,Cheese & Pickle Sandwich (Seattle),USA,5.06
821617,1/1/2019,Apple Juice (Hamburg),DEU,1.76
821618,1/1/2019,Peach Juice (Lille),FRA,2.5
821619,1/1/2019,Tomato Juice (San Diego),USA,3.48
821620,1/1/2019,Tea (Toulouse),FRA,3.12
821621,1/1/2019,Almond Croissant (Odense),DNK,3.96
821622,1/1/2019,Chicken Fajita Wrap (Canberra),AUS,2.81
821623,1/1/2019,Apple Juice (Sønderborg),DNK,1.75
821624,1/1/2019,Toast (Sydney),AUS,5.16
821625,1/1/2019,Almond Croissant (Edinburgh),GBR,1.53
821626,1/1/2019,Chocolate Chip Muffin (Graz),AUT,4.5
821627,1/1/2019,Toast (Portland),USA,5.45
821628,1/1/2019,Apple Juice (Auckland),NZL,2.88
821629,1/1/2019,Fruit Box (Hamburg),DEU,2.65
821630,1/1/2019,Orange Juice (Potsdam),DEU,1.77
821631,1/1/2019,Still Water (San Diego),USA,2.59
821632,1/1/2019,BLT Sandwich (Cardiff),GBR,5.31
821633,1/1/2019,Porridge (Odense),DNK,3
821634,1/1/2019,Apple Juice (Albuquerque),USA,5.29
821635,1/1/2019,Blueberry Muffin (Odense),DNK,2.4
821636,1/1/2019,Blueberry Muffin (Edinburgh),GBR,5.33
821637,1/1/2019,Still Water (Kirkland),USA,3.95
821638,1/1/2019,Apple Juice (Galway),IRL,4.76
821639,1/1/2019,Chicken Salad Sandwich (Dublin),IRL,4.15
821640,1/1/2019,Blueberry Muffin (Brussels),BEL,5.04
821641,1/1/2019,Ham & Cheese Toastie (Potsdam),DEU,4.82
821642,1/1/2019,Orange Juice (Dublin),IRL,2.36
821643,1/1/2019,Still Water (Graz),AUT,5.01
821644,1/1/2019,Tomato Juice (Madison),USA,3.82
821645,1/1/2019,Coffee (Brussels),BEL,2.26
821646,1/1/2019,Butter Croissant (Munich),DEU,4.17
821647,1/1/2019,Sparkling Water (Hamburg),DEU,3.66
821648,1/1/2019,Toast (San Diego),USA,5.09
821649,1/1/2019,Tuna Melt Panini (Auckland),NZL,1.89
821650,1/1/2019,Cheese & Pickle Sandwich (Kraków),POL,3.04
821651,1/1/2019,Cheese & Pickle Sandwich (Copenhagan),DNK,3.21
821652,1/1/2019,Granola Bar (Berlin),DEU,3.03
821653,1/1/2019,Sparkling Water (Brussels),BEL,1.66
821654,1/1/2019,Blueberry Muffin (Glasgow),GBR,3.98
821655,1/1/2019,Green Tea (Stockholm),SWE,5.25
821656,1/1/2019,Orange Juice (Seattle),USA,2.32
821657,1/1/2019,Almond Croissant (Edinburgh),GBR,4.69
821658,1/1/2019,Fruit Box (Boston),USA,3.06
821659,1/1/2019,Chocolate Twist (Strasbourg),FRA,5.37
821660,1/1/2019,Still Water (Hamburg),DEU,4.16
821661,1/1/2019,Porridge (Seattle),USA,4.51
821662,1/1/2019,Ham & Cheese Toastie (Hamburg),DEU,4.58
821663,1/1/2019,Toast (Copenhagan),DNK,5.12
821664,1/1/2019,Blueberry Muffin (Munich),DEU,1.85
821665,1/1/2019,Tea (Canberra),AUS,5.01
821666,1/1/2019,Lemon & Ginger Tea (Toulouse),FRA,2.91
821667,1/1/2019,Tomato Juice (Tromsø),NOR,4.21
821668,1/1/2019,Chocolate Chip Muffin (Lausanne),CHE,5.23
821669,1/1/2019,Sparkling Water (Brussels),BEL,3.66
821670,1/1/2019,Green Tea (Cardiff),GBR,2.56
821671,1/1/2019,BLT Sandwich (Dublin),IRL,3.72
821672,1/1/2019,Chocolate Twist (Southampton),GBR,1.69
821673,1/1/2019,Blueberry Muffin (Copenhagan),DNK,3.23
821674,1/1/2019,Granola Bar (Copenhagan),DNK,2.61
821675,1/1/2019,Chocolate Chip Muffin (Kraków),POL,2.81
821676,1/1/2019,BLT Sandwich (Katowice),POL,2.59
821677,1/1/2019,Still Water (Hamburg),DEU,1.83
821678,1/1/2019,Chicken Fajita Wrap (Katowice),POL,3.09
821679,1/1/2019,Green Tea (Sydney),AUS,4.28
821680,1/1/2019,Peach Juice (Hamburg),DEU,3.84
821681,1/1/2019,Sparkling Water (Austin),USA,4.87
821682,1/1/2019,Peach Juice (Madison),USA,3.69
821683,1/1/2019,Still Water (Sønderborg),DNK,1.72
821684,1/1/2019,Orange Juice (Geneva),CHE,1.96
821685,1/1/2019,Peach Juice (Strasbourg),FRA,2.01
821686,1/1/2019,Green Tea (Kirkland),USA,1.61
821687,1/1/2019,Still Water (Hamburg),DEU,3.97
821688,1/1/2019,Cheese & Pickle Sandwich (San Francisco),USA,2.68
821689,1/1/2019,Still Water (Hamilton),NZL,3.96
821690,1/1/2019,Porridge (Canberra),AUS,2.23
821691,1/1/2019,BLT Sandwich (Gdańsk),POL,2.92
821692,1/1/2019,Blueberry Muffin (Odense),DNK,4.43
821693,1/1/2019,BLT Sandwich (Brussels),BEL,3.88
821694,1/1/2019,Tea (Manchester),GBR,1.62
821695,1/1/2019,Porridge (Seattle),USA,4.94
821696,1/1/2019,Chocolate Twist (Manchester),GBR,2.29
821697,1/1/2019,Orange Juice (Auckland),NZL,4.94
821698,1/1/2019,Peach Juice (Dublin),IRL,1.81
821699,1/1/2019,Coffee (Odense),DNK,2
821700,1/1/2019,Chocolate Chip Muffin (Edinburgh),GBR,4.56
821701,1/1/2019,Chicken Salad Sandwich (Stockholm),SWE,4.94
821702,1/1/2019,Lemon & Ginger Tea (Hamburg),DEU,1.81
821703,1/1/2019,Cheese & Pickle Sandwich (Copenhagan),DNK,3.44
821704,1/1/2019,Still Water (Kraków),POL,4.52
821705,1/1/2019,Toast (Galway),IRL,5.22
821706,1/1/2019,Ham & Cheese Toastie (Brussels),BEL,4.2
821707,1/1/2019,Tea (Madison),USA,5.3
821708,1/1/2019,Porridge (Brussels),BEL,3.76
821709,1/1/2019,BLT Sandwich (Salzburg),AUT,4.05
821710,1/1/2019,Chocolate Chip Muffin (Auckland),NZL,1.87
821711,1/1/2019,Chocolate Twist (Katowice),POL,4.47
821712,1/1/2019,Peach Juice (Kirkland),USA,5.26
821713,1/1/2019,Ham & Cheese Toastie (Cardiff),GBR,3.26
821714,1/1/2019,Peach Juice (Geneva),CHE,2.95
821715,1/1/2019,Still Water (Cardiff),GBR,2.43
821716,1/1/2019,Butter Croissant (Albuquerque),USA,2.3
821717,1/1/2019,Green Tea (Cardiff),GBR,3.4
821718,1/1/2019,Chicken Salad Sandwich (Dublin),IRL,2.62
821719,1/1/2019,Chicken Fajita Wrap (Galway),IRL,3.62
821720,1/1/2019,Porridge (Edinburgh),GBR,3.86
821721,1/1/2019,Porridge (Stockholm),SWE,2.79
821722,1/1/2019,Sparkling Water (Lausanne),CHE,3.55
821723,1/1/2019,Apple Juice (Canberra),AUS,1.8
821724,1/1/2019,BLT Sandwich (Boston),USA,1.81
821725,1/1/2019,Tomato Juice (Lille),FRA,4.1
821726,1/1/2019,Peach Juice (Tromsø),NOR,3.62
821727,1/1/2019,Chicken Salad Sandwich (Graz),AUT,3.78
821728,1/1/2019,Orange Juice (Paris),FRA,4.45
821729,1/1/2019,Toast (Birmingham),GBR,4.15
821730,1/1/2019,Porridge (Brussels),BEL,2.87
821731,1/1/2019,Still Water (Seattle),USA,1.99
821732,1/1/2019,Butter Croissant (Munich),DEU,3.36
821733,1/1/2019,BLT Sandwich (Kirkland),USA,1.5
821734,1/1/2019,Peach Juice (Potsdam),DEU,4.33
821735,1/1/2019,Tomato Juice (Gdańsk),POL,2.09
821736,1/1/2019,Fruit Box (Geneva),CHE,3.02
821737,1/1/2019,Chocolate Chip Muffin (Potsdam),DEU,2.38
821738,1/1/2019,Porridge (Seattle),USA,2.91
821739,1/1/2019,Tea (Boston),USA,3.12
821740,1/1/2019,Granola Bar (Austin),USA,5.4
821741,1/1/2019,Butter Croissant (Potsdam),DEU,3.29
821742,1/1/2019,Fruit Box (Birmingham),GBR,1.81
821743,1/1/2019,Sparkling Water (San Diego),USA,3
821744,1/1/2019,BLT Sandwich (Potsdam),DEU,2.48
821745,1/1/2019,Orange Juice (Berlin),DEU,1.79
821746,1/1/2019,BLT Sandwich (Stuttgart),DEU,4.67
821747,1/1/2019,BLT Sandwich (Toronto),CAN,3.9
821748,1/1/2019,Butter Croissant (Dublin),IRL,3.25
821749,1/1/2019,Granola Bar (Sydney),AUS,2.84
821750,1/1/2019,Cheese & Pickle Sandwich (Odense),DNK,4.28
821751,1/1/2019,BLT Sandwich (Odense),DNK,2.83
821752,1/1/2019,Chocolate Twist (Southampton),GBR,3.75
821753,1/1/2019,Almond Croissant (Potsdam),DEU,5.14
821754,1/1/2019,Butter Croissant (Kraków),POL,4.53
821755,1/1/2019,Ham & Cheese Toastie (Graz),AUT,4.6
821756,1/1/2019,Butter Croissant (Munich),DEU,2.03
821757,1/1/2019,Tomato Juice (Hamilton),NZL,2.42
821758,1/1/2019,Cheese & Pickle Sandwich (Portland),USA,1.91
821759,1/1/2019,Toast (Canberra),AUS,5.45
821760,1/1/2019,Almond Croissant (Gdańsk),POL,4.06
821761,1/1/2019,Orange Juice (Stockholm),SWE,5.43
821762,1/1/2019,Apple Juice (Southampton),GBR,3.07
821763,1/1/2019,Still Water (London),GBR,2.69
821764,1/1/2019,Tomato Juice (Edinburgh),GBR,3.07
821765,1/1/2019,Granola Bar (Melbourne),AUS,1.94
821766,1/1/2019,Ham & Cheese Toastie (Strasbourg),FRA,1.73
821767,1/1/2019,Tomato Juice (Birmingham),GBR,2.99
821768,1/1/2019,Blueberry Muffin (Boston),USA,1.89
821769,1/1/2019,Sparkling Water (Hamilton),NZL,4.67
821770,1/1/2019,BLT Sandwich (Edinburgh),GBR,4.18
821771,1/1/2019,Sparkling Water (London),GBR,2.52
821772,1/1/2019,Still Water (Gdańsk),POL,2.48
821773,1/1/2019,Tomato Juice (Potsdam),DEU,2.41
821774,1/1/2019,Tuna Melt Panini (Strasbourg),FRA,5.42
821775,1/1/2019,Butter Croissant (Glasgow),GBR,3.93
821776,1/1/2019,Fruit Box (Salzburg),AUT,4.43
821777,1/1/2019,Fruit Box (Tromsø),NOR,1.6
821778,1/1/2019,Butter Croissant (Strasbourg),FRA,1.6
821779,1/1/2019,Peach Juice (Birmingham),GBR,2.82
821780,1/1/2019,Chicken Salad Sandwich (Galway),IRL,5.44
821781,1/1/2019,Cheese & Pickle Sandwich (San Francisco),USA,4.41
821782,1/1/2019,Sparkling Water (Kraków),POL,2.89
821783,1/1/2019,Ham & Cheese Toastie (Lausanne),CHE,2.7
821784,1/1/2019,Blueberry Muffin (Sønderborg),DNK,1.53
821785,1/1/2019,Butter Croissant (Hamilton),NZL,4.17
821786,1/1/2019,Chocolate Twist (Melbourne),AUS,3.09
821787,1/1/2019,Apple Juice (Southampton),GBR,4.67
821788,1/1/2019,Ham & Cheese Toastie (Toulouse),FRA,1.73
821789,1/1/2019,Cheese & Pickle Sandwich (Boston),USA,4.15
821790,1/1/2019,Ham & Cheese Toastie (Hamilton),NZL,3.25
821791,1/1/2019,Chicken Salad Sandwich (Brussels),BEL,4.79
821792,1/1/2019,Ham & Cheese Toastie (Munich),DEU,2.47
821793,1/1/2019,Butter Croissant (Stuttgart),DEU,5
821794,1/1/2019,Chocolate Twist (Paris),FRA,3.54
821795,1/1/2019,Orange Juice (Sønderborg),DNK,2.38
821796,1/1/2019,Chicken Fajita Wrap (Seattle),USA,1.86
821797,1/1/2019,Tuna Melt Panini (Glasgow),GBR,1.55
821798,1/1/2019,Coffee (Stockholm),SWE,4.41
821799,1/1/2019,Peach Juice (Potsdam),DEU,3.64
821800,1/1/2019,Still Water (Austin),USA,2.61
821801,1/1/2019,BLT Sandwich (Auckland),NZL,2.54
821802,1/1/2019,Tuna Melt Panini (Strasbourg),FRA,2.84
821803,1/1/2019,Chocolate Twist (Cardiff),GBR,4.08
821804,1/1/2019,Toast (Kirkland),USA,2.2
821805,1/1/2019,Tea (Graz),AUT,4.56
821806,1/1/2019,Apple Juice (Hamilton),NZL,1.68
821807,1/1/2019,Chicken Fajita Wrap (Auckland),NZL,1.54
821808,1/1/2019,Chocolate Chip Muffin (Sønderborg),DNK,2.08
821809,1/1/2019,Fruit Box (Stuttgart),DEU,2.75
821810,1/1/2019,Still Water (Brussels),BEL,4.9
821811,1/1/2019,Butter Croissant (Katowice),POL,3.41
821812,1/1/2019,Toast (Sønderborg),DNK,5.49
821813,1/1/2019,Lemon & Ginger Tea (San Francisco),USA,4.04
821814,1/1/2019,Green Tea (Dresden),DEU,3.54
821815,1/1/2019,Apple Juice (Auckland),NZL,4.61
821816,1/1/2019,Chicken Fajita Wrap (London),GBR,3.06
821817,1/1/2019,Tomato Juice (Sydney),AUS,3.11
821818,1/1/2019,BLT Sandwich (Hamburg),DEU,5.35
821819,1/1/2019,Chocolate Chip Muffin (Berlin),DEU,2.99
821820,1/1/2019,Toast (Southampton),GBR,3.51
821821,1/1/2019,Almond Croissant (Paris),FRA,4.68
821822,1/1/2019,Chicken Fajita Wrap (Hamburg),DEU,3.62
821823,1/1/2019,Porridge (Sydney),AUS,2.54
821824,1/1/2019,Almond Croissant (Copenhagan),DNK,3.44
821825,1/1/2019,Still Water (Auckland),NZL,3.58
821826,1/1/2019,Toast (Strasbourg),FRA,1.87
821827,1/1/2019,Peach Juice (Gdańsk),POL,5.33
821828,1/1/2019,Tomato Juice (Copenhagan),DNK,2.68
821829,1/1/2019,Cheese & Pickle Sandwich (Cardiff),GBR,2.26
821830,1/1/2019,Tea (Lausanne),CHE,4.22
821831,1/1/2019,Lemon & Ginger Tea (Dresden),DEU,2.99
821832,1/1/2019,Apple Juice (Tromsø),NOR,4.65
821833,1/1/2019,Ham & Cheese Toastie (Copenhagan),DNK,1.95
821834,1/1/2019,Cheese & Pickle Sandwich (Strasbourg),FRA,4.54
821835,1/1/2019,Orange Juice (Auckland),NZL,3.87
821836,1/1/2019,Lemon & Ginger Tea (Gdańsk),POL,2.9
821837,1/1/2019,Sparkling Water (Cardiff),GBR,4.36
821838,1/1/2019,Toast (San Diego),USA,1.71
821839,1/1/2019,Chicken Fajita Wrap (Canberra),AUS,3.84
821840,1/1/2019,Tea (Sydney),AUS,4.45
821841,1/1/2019,Cheese & Pickle Sandwich (Austin),USA,3.18
821842,1/1/2019,Cheese & Pickle Sandwich (Salzburg),AUT,2.74
821843,1/1/2019,Lemon & Ginger Tea (Kirkland),USA,2.14
821844,1/1/2019,Porridge (Odense),DNK,3.91
821845,1/1/2019,Still Water (Graz),AUT,4.91
821846,1/1/2019,BLT Sandwich (Manchester),GBR,1.71
821847,1/1/2019,Fruit Box (Seattle),USA,3.93
821848,1/1/2019,Porridge (Cardiff),GBR,3.06
821849,1/1/2019,Almond Croissant (Portland),USA,2.63
821850,1/1/2019,Cheese & Pickle Sandwich (Manchester),GBR,2.96
821851,1/1/2019,Fruit Box (Cardiff),GBR,3.87
821852,1/1/2019,Chocolate Twist (Manchester),GBR,2.44
821853,1/1/2019,Tea (Lille),FRA,2.55
821854,1/1/2019,Fruit Box (Canberra),AUS,3.38
821855,1/1/2019,Chocolate Twist (Dresden),DEU,2.67
821856,1/1/2019,Tea (Auckland),NZL,4.04
821857,1/1/2019,Sparkling Water (San Diego),USA,3.59
821858,1/1/2019,Toast (Birmingham),GBR,3.29
821859,1/1/2019,Chocolate Chip Muffin (Toulouse),FRA,4.5
821860,1/1/2019,Cheese & Pickle Sandwich (Vancouver),CAN,4.46
821861,1/1/2019,Apple Juice (Edinburgh),GBR,2.56
821862,1/1/2019,Peach Juice (Berlin),DEU,2.14
821863,1/1/2019,Tomato Juice (Tromsø),NOR,3.14
821864,1/1/2019,Peach Juice (Birmingham),GBR,2.26
821865,1/1/2019,Green Tea (Paris),FRA,4.7
821866,1/1/2019,Almond Croissant (Manchester),GBR,4.15
821867,1/1/2019,Tea (Hamilton),NZL,4.47
821868,1/1/2019,Tea (Boston),USA,2.12
821869,1/1/2019,Orange Juice (Boston),USA,2.82
821870,1/1/2019,Granola Bar (Hamilton),NZL,1.88
821871,1/1/2019,Cheese & Pickle Sandwich (Birmingham),GBR,5.03
821872,1/1/2019,Ham & Cheese Toastie (Lille),FRA,2.78
821873,1/1/2019,BLT Sandwich (Kraków),POL,3.37
821874,1/1/2019,Almond Croissant (Madison),USA,2.97
821875,1/1/2019,Sparkling Water (Hamburg),DEU,4.05
821876,1/1/2019,Porridge (Odense),DNK,3.32
821877,1/1/2019,Toast (Odense),DNK,3.5
821878,1/1/2019,Chicken Salad Sandwich (Vancouver),CAN,4.81
821879,1/1/2019,Chicken Salad Sandwich (Canberra),AUS,5.25
821880,1/1/2019,Coffee (Dublin),IRL,4.37
821881,1/1/2019,Tomato Juice (Dublin),IRL,1.68
821882,1/1/2019,Tomato Juice (Gdańsk),POL,3.96
821883,1/1/2019,Tomato Juice (Seattle),USA,3.29
821884,1/1/2019,Chocolate Chip Muffin (Vancouver),CAN,1.87
821885,1/1/2019,Tea (Lille),FRA,3.09
821886,1/1/2019,BLT Sandwich (Kraków),POL,4.92
821887,1/1/2019,Apple Juice (Edinburgh),GBR,3.77
821888,1/1/2019,Toast (Toulouse),FRA,1.71
821889,1/1/2019,Peach Juice (Paris),FRA,3.48
821890,1/1/2019,Green Tea (Kraków),POL,2.85
821891,1/1/2019,Tomato Juice (Toronto),CAN,3.29
821892,1/1/2019,Peach Juice (Gdańsk),POL,4.55
821893,1/1/2019,Butter Croissant (London),GBR,4.51
821894,1/1/2019,Chocolate Chip Muffin (Tromsø),NOR,2.32
821895,1/1/2019,Lemon & Ginger Tea (Toulouse),FRA,3.69
821896,1/1/2019,Fruit Box (Toulouse),FRA,4.1
821897,1/1/2019,Chocolate Twist (Sønderborg),DNK,1.76
821898,1/1/2019,Peach Juice (Toronto),CAN,4.68
821899,1/1/2019,Toast (Toulouse),FRA,4.09
821900,1/1/2019,Chicken Fajita Wrap (Austin),USA,2.86
821901,1/1/2019,Almond Croissant (Southampton),GBR,2.86
821902,1/1/2019,Tea (Lausanne),CHE,2.23
821903,1/1/2019,Granola Bar (Melbourne),AUS,2.64
821904,1/1/2019,Peach Juice (Strasbourg),FRA,1.6
821905,1/1/2019,Sparkling Water (Kraków),POL,2.36
821906,1/1/2019,Tomato Juice (Portland),USA,1.97
821907,1/1/2019,Chicken Fajita Wrap (Salzburg),AUT,2.17
821908,1/1/2019,BLT Sandwich (San Francisco),USA,4.44
821909,1/1/2019,Chicken Salad Sandwich (Potsdam),DEU,3.66
821910,1/1/2019,Cheese & Pickle Sandwich (Paris),FRA,3.91
821911,1/1/2019,Butter Croissant (Kirkland),USA,4.13
821912,1/1/2019,Chicken Salad Sandwich (Galway),IRL,4.5
821913,1/1/2019,Butter Croissant (Cardiff),GBR,3.44
821914,1/1/2019,Apple Juice (Galway),IRL,4.43
821915,1/1/2019,Orange Juice (Kraków),POL,4.29
821916,1/1/2019,BLT Sandwich (Graz),AUT,3.17
821917,1/1/2019,Porridge (Sønderborg),DNK,4
821918,1/1/2019,Tuna Melt Panini (Hamilton),NZL,2.35
821919,1/1/2019,Green Tea (Katowice),POL,4.12
821920,1/1/2019,Chicken Salad Sandwich (Portland),USA,2.9
821921,1/1/2019,Chicken Salad Sandwich (Auckland),NZL,1.81
821922,1/1/2019,Orange Juice (Glasgow),GBR,2.28
821923,1/1/2019,Lemon & Ginger Tea (Lille),FRA,3.89
821924,1/1/2019,Lemon & Ginger Tea (Stockholm),SWE,4.81
821925,1/1/2019,Orange Juice (London),GBR,2.01
821926,1/1/2019,Tuna Melt Panini (Geneva),CHE,3.41
821927,1/1/2019,Butter Croissant (Brussels),BEL,2.83
821928,1/1/2019,Tea (Melbourne),AUS,3.73
821929,1/1/2019,Tomato Juice (Glasgow),GBR,4.39
821930,1/1/2019,Fruit Box (Stockholm),SWE,2.84
821931,1/1/2019,Chicken Fajita Wrap (Salzburg),AUT,2.31
821932,1/1/2019,Tuna Melt Panini (Austin),USA,4.98
821933,1/1/2019,Tea (Southampton),GBR,4
821934,1/1/2019,Blueberry Muffin (Vancouver),CAN,2.98
821935,1/1/2019,Coffee (Birmingham),GBR,4.96
821936,1/1/2019,Sparkling Water (Copenhagan),DNK,3.99
821937,1/1/2019,Tuna Melt Panini (Gdańsk),POL,4.8
821938,1/1/2019,Fruit Box (Canberra),AUS,2.07
821939,1/1/2019,BLT Sandwich (Lausanne),CHE,4.99
821940,1/1/2019,Butter Croissant (Tromsø),NOR,2.18
821941,1/1/2019,Toast (Austin),USA,4.25
821942,1/1/2019,Ham & Cheese Toastie (Sønderborg),DNK,3.5
821943,1/1/2019,Green Tea (Auckland),NZL,2.79
821944,1/1/2019,Sparkling Water (Brussels),BEL,1.63
821945,1/1/2019,Cheese & Pickle Sandwich (Hamburg),DEU,5.02
821946,1/1/2019,Fruit Box (Toulouse),FRA,3.39
821947,1/1/2019,Tomato Juice (Vancouver),CAN,2.49
821948,1/1/2019,Still Water (Austin),USA,4.66
821949,1/1/2019,Ham & Cheese Toastie (Graz),AUT,2.57
821950,1/1/2019,Chocolate Twist (Stuttgart),DEU,5.26
821951,1/1/2019,Chocolate Twist (Madison),USA,1.72
821952,1/1/2019,Tuna Melt Panini (Manchester),GBR,1.77
821953,1/1/2019,Sparkling Water (Seattle),USA,4.5
821954,1/1/2019,Apple Juice (Seattle),USA,4.26
