Order ID,Date,Product,Country Code,Amount
52,1/1/2016,Ham & Cheese Toastie (Paris),FRA,3.44
53,1/1/2016,Granola Bar (Edinburgh),GBR,5.13
54,1/1/2016,Tuna Melt Panini (Brussels),BEL,5.11
55,1/1/2016,Peach Juice (Toulouse),FRA,2.32
56,1/1/2016,Lemon & Ginger Tea (Albuquerque),USA,3.58
57,1/1/2016,Chicken Fajita Wrap (Toronto),CAN,4.97
58,1/1/2016,Still Water (Seattle),USA,4.26
59,1/1/2016,Apple Juice (Vancouver),CAN,4.78
60,1/1/2016,Tea (San Francisco),USA,4.83
61,1/1/2016,Ham & Cheese Toastie (Sønderborg),DNK,1.67
62,1/1/2016,Chicken Fajita Wrap (Auckland),NZL,3.33
63,1/1/2016,Coffee (Manchester),GBR,1.99
64,1/1/2016,Cheese & Pickle Sandwich (Vancouver),CAN,1.85
65,1/1/2016,Tuna Melt Panini (Graz),AUT,2.89
66,1/1/2016,Still Water (Sydney),AUS,4.01
67,1/1/2016,Fruit Box (Manchester),GBR,3.58
68,1/1/2016,Chicken Fajita Wrap (Cardiff),GBR,2.9
69,1/1/2016,BLT Sandwich (Albuquerque),USA,4.39
70,1/1/2016,Still Water (Graz),AUT,3.69
71,1/1/2016,Tea (Geneva),CHE,5.15
72,1/1/2016,Chocolate Twist (Sydney),AUS,3.31
73,1/1/2016,Granola Bar (Portland),USA,3.79
74,1/1/2016,Toast (Dublin),IRL,2.57
75,1/1/2016,Blueberry Muffin (Hamilton),NZL,2.89
76,1/1/2016,Green Tea (Cardiff),GBR,2.45
77,1/1/2016,Still Water (Hamilton),NZL,4.57
78,1/1/2016,Chocolate Twist (Manchester),GBR,4.14
79,1/1/2016,Chocolate Chip Muffin (Canberra),AUS,3.41
80,1/1/2016,Fruit Box (Glasgow),GBR,4.55
81,1/1/2016,BLT Sandwich (Madison),USA,1.94
82,1/1/2016,Porridge (Potsdam),DEU,2.71
83,1/1/2016,Ham & Cheese Toastie (Kirkland),USA,4.4
84,1/1/2016,Cheese & Pickle Sandwich (Sønderborg),DNK,1.79
85,1/1/2016,Sparkling Water (Salzburg),AUT,2.03
86,1/1/2016,Ham & Cheese Toastie (Odense),DNK,3.14
87,1/1/2016,Butter Croissant (London),GBR,4.31
88,1/1/2016,Sparkling Water (Canberra),AUS,2.75
89,1/1/2016,Porridge (San Diego),USA,4.07
90,1/1/2016,Apple Juice (Toronto),CAN,4.62
91,1/1/2016,Chicken Fajita Wrap (Toulouse),FRA,3.38
92,1/1/2016,Lemon & Ginger Tea (Kirkland),USA,2.82
93,1/1/2016,Apple Juice (Hamburg),DEU,1.8
94,1/1/2016,Porridge (Seattle),USA,4.45
95,1/1/2016,Cheese & Pickle Sandwich (Sydney),AUS,2.11
96,1/1/2016,Yoghurt (Brussels),BEL,2.92
97,1/1/2016,Lemon & Ginger Tea (Birmingham),GBR,5.04
98,1/1/2016,Chocolate Chip Muffin (Odense),DNK,2.2
99,1/1/2016,Lemon & Ginger Tea (Kraków),POL,4.57
100,1/1/2016,Ham & Cheese Toastie (Copenhagan),DNK,2.4
101,1/1/2016,Lemon & Ginger Tea (Hamilton),NZL,2.06
102,1/1/2016,Chicken Salad Sandwich (Salzburg),AUT,4.22
103,1/1/2016,Still Water (Canberra),AUS,4
104,1/1/2016,Chocolate Twist (Austin),USA,1.59
105,1/1/2016,Orange Juice (Munich),DEU,2.17
106,1/1/2016,Lemon & Ginger Tea (Hamilton),NZL,2.35
107,1/1/2016,Fruit Box (San Diego),USA,2.63
108,1/1/2016,Fruit Box (Glasgow),GBR,3.19
109,1/1/2016,Still Water (Seattle),USA,1.92
110,1/1/2016,Blueberry Muffin (Edinburgh),GBR,2.2
111,1/1/2016,Apple Juice (Odense),DNK,4.14
112,1/1/2016,Almond Croissant (Sydney),AUS,2.25
113,1/1/2016,Chicken Fajita Wrap (Portland),USA,4.68
114,1/1/2016,Sparkling Water (Austin),USA,2.78
115,1/1/2016,Chicken Salad Sandwich (London),GBR,2.63
116,1/1/2016,Cheese & Pickle Sandwich (Auckland),NZL,3.17
117,1/1/2016,BLT Sandwich (Potsdam),DEU,2.24
118,1/1/2016,Butter Croissant (Salzburg),AUT,1.87
119,1/1/2016,Chocolate Twist (Auckland),NZL,3.92
120,1/1/2016,Almond Croissant (Katowice),POL,4.99
121,1/1/2016,Toast (Copenhagan),DNK,4.56
122,1/1/2016,Chocolate Chip Muffin (Albuquerque),USA,2.29
123,1/1/2016,Blueberry Muffin (Kraków),POL,1.96
124,1/1/2016,BLT Sandwich (Sydney),AUS,3.98
125,1/1/2016,Fruit Box (Tromsø),NOR,4.75
126,1/1/2016,Tea (Glasgow),GBR,3.44
127,1/1/2016,Lemon & Ginger Tea (Kirkland),USA,3.47
128,1/1/2016,Butter Croissant (Sydney),AUS,3.2
129,1/1/2016,Peach Juice (Kraków),POL,4.76
130,1/1/2016,Cheese & Pickle Sandwich (Graz),AUT,5.09
131,1/1/2016,Coffee (Boston),USA,4.76
132,1/1/2016,Chocolate Twist (Galway),IRL,1.57
133,1/1/2016,Toast (Geneva),CHE,3.42
134,1/1/2016,Still Water (Seattle),USA,3.98
135,1/1/2016,Chicken Fajita Wrap (Dresden),DEU,3.83
136,1/1/2016,Cheese & Pickle Sandwich (Sydney),AUS,4.09
137,1/1/2016,Fruit Box (Potsdam),DEU,4.42
138,1/1/2016,Lemon & Ginger Tea (Southampton),GBR,2.53
139,1/1/2016,Orange Juice (Paris),FRA,2.04
140,1/1/2016,Porridge (Odense),DNK,4.43
141,1/1/2016,Toast (Seattle),USA,1.59
142,1/1/2016,Still Water (Salzburg),AUT,2.12
143,1/1/2016,Tomato Juice (Hamburg),DEU,4.36
144,1/1/2016,Chocolate Chip Muffin (Auckland),NZL,5
145,1/1/2016,Chicken Fajita Wrap (Galway),IRL,3.08
146,1/1/2016,Tomato Juice (Lausanne),CHE,4.89
147,1/1/2016,Porridge (Geneva),CHE,2.45
148,1/1/2016,Peach Juice (Melbourne),AUS,2.21
149,1/1/2016,Granola Bar (Madison),USA,4.21
150,1/1/2016,Orange Juice (Sydney),AUS,4.36
151,1/1/2016,Peach Juice (Hamilton),NZL,3.81
152,1/1/2016,Blueberry Muffin (Stuttgart),DEU,4.75
153,1/1/2016,Green Tea (Brussels),BEL,5.02
154,1/1/2016,Toast (Vancouver),CAN,3.7
155,1/1/2016,Apple Juice (Toulouse),FRA,2.43
156,1/1/2016,Yoghurt (Lausanne),CHE,1.89
157,1/1/2016,Granola Bar (Albuquerque),USA,2.64
158,1/1/2016,Blueberry Muffin (Sønderborg),DNK,3.53
159,1/1/2016,Tomato Juice (Munich),DEU,5.37
160,1/1/2016,Granola Bar (Copenhagan),DNK,2.77
161,1/1/2016,Butter Croissant (Birmingham),GBR,5.48
162,1/1/2016,Chocolate Chip Muffin (Stuttgart),DEU,3.69
163,1/1/2016,Coffee (Melbourne),AUS,2.45
164,1/1/2016,Blueberry Muffin (Hamburg),DEU,1.98
165,1/1/2016,Peach Juice (Toulouse),FRA,2.87
166,1/1/2016,Apple Juice (Canberra),AUS,3.69
167,1/1/2016,Butter Croissant (Tromsø),NOR,2.5
168,1/1/2016,Chicken Fajita Wrap (Austin),USA,2.97
169,1/1/2016,Orange Juice (Southampton),GBR,4.44
170,1/1/2016,BLT Sandwich (Paris),FRA,3.68
171,1/1/2016,Apple Juice (Toulouse),FRA,2.65
172,1/1/2016,Orange Juice (Lausanne),CHE,5
173,1/1/2016,Coffee (Dublin),IRL,5.12
174,1/1/2016,Yoghurt (Hamilton),NZL,5.19
175,1/1/2016,Cheese & Pickle Sandwich (Munich),DEU,1.94
176,1/1/2016,Ham & Cheese Toastie (Dresden),DEU,4.54
177,1/1/2016,Tea (Portland),USA,4.36
178,1/1/2016,Chicken Salad Sandwich (Salzburg),AUT,5.46
179,1/1/2016,Peach Juice (Potsdam),DEU,2.86
180,1/1/2016,Toast (Stockholm),SWE,3.93
181,1/1/2016,Peach Juice (Strasbourg),FRA,2.69
182,1/1/2016,Chocolate Twist (Potsdam),DEU,2.88
183,1/1/2016,Granola Bar (San Francisco),USA,5.17
184,1/1/2016,Cheese & Pickle Sandwich (Manchester),GBR,2.02
185,1/1/2016,Porridge (Vancouver),CAN,2.49
186,1/1/2016,Ham & Cheese Toastie (Odense),DNK,3.79
187,1/1/2016,Porridge (San Francisco),USA,2.9
188,1/1/2016,Fruit Box (Katowice),POL,3.75
189,1/1/2016,Ham & Cheese Toastie (Edinburgh),GBR,5.03
190,1/1/2016,Sparkling Water (Salzburg),AUT,2.13
191,1/1/2016,Ham & Cheese Toastie (London),GBR,2.77
192,1/1/2016,Butter Croissant (Odense),DNK,1.69
193,1/1/2016,Still Water (Manchester),GBR,1.84
194,1/1/2016,Still Water (Katowice),POL,5.05
195,1/1/2016,Coffee (Potsdam),DEU,2.24
196,1/1/2016,Tuna Melt Panini (Melbourne),AUS,3.58
197,1/1/2016,Lemon & Ginger Tea (Hamilton),NZL,3.72
198,1/1/2016,Ham & Cheese Toastie (Stuttgart),DEU,1.57
199,1/1/2016,Tuna Melt Panini (Odense),DNK,3.41
200,1/1/2016,Lemon & Ginger Tea (Austin),USA,2.68
201,1/1/2016,Tuna Melt Panini (Boston),USA,2.01
202,1/1/2016,Cheese & Pickle Sandwich (Vancouver),CAN,3.52
203,1/1/2016,Lemon & Ginger Tea (Melbourne),AUS,4.17
204,1/1/2016,Porridge (Stockholm),SWE,3.51
205,1/1/2016,Apple Juice (Paris),FRA,3.13
206,1/1/2016,Sparkling Water (Melbourne),AUS,1.5
207,1/1/2016,BLT Sandwich (Lausanne),CHE,4.48
208,1/1/2016,Ham & Cheese Toastie (Brussels),BEL,1.71
209,1/1/2016,Lemon & Ginger Tea (Southampton),GBR,2.72
210,1/1/2016,Tea (Geneva),CHE,2.33
211,1/1/2016,Orange Juice (Melbourne),AUS,4.2
212,1/1/2016,Ham & Cheese Toastie (Dresden),DEU,3.46
213,1/1/2016,Still Water (Dresden),DEU,5.07
214,1/1/2016,Chocolate Twist (San Diego),USA,1.64
215,1/1/2016,Chicken Salad Sandwich (Graz),AUT,3.25
216,1/1/2016,Peach Juice (Odense),DNK,3.01
217,1/1/2016,Orange Juice (Kirkland),USA,3.79
218,1/1/2016,Toast (Stuttgart),DEU,3.64
219,1/1/2016,Porridge (Geneva),CHE,2.76
220,1/1/2016,Almond Croissant (Birmingham),GBR,1.54
221,1/1/2016,Chocolate Chip Muffin (Strasbourg),FRA,5.18
222,1/1/2016,Yoghurt (Munich),DEU,2.44
223,1/1/2016,Yoghurt (Hamilton),NZL,4.85
224,1/1/2016,Butter Croissant (Toronto),CAN,1.58
225,1/1/2016,Yoghurt (Birmingham),GBR,2.54
226,1/1/2016,Porridge (Brussels),BEL,4.42
227,1/1/2016,Tea (Geneva),CHE,3.66
228,1/1/2016,Ham & Cheese Toastie (London),GBR,5.34
229,1/1/2016,Lemon & Ginger Tea (Odense),DNK,5.36
230,1/1/2016,Tea (San Francisco),USA,4.71
231,1/1/2016,Still Water (Dublin),IRL,1.51
232,1/1/2016,Chicken Fajita Wrap (Edinburgh),GBR,5.43
233,1/1/2016,Chicken Salad Sandwich (Vancouver),CAN,3.73
234,1/1/2016,Chocolate Chip Muffin (Toulouse),FRA,3.17
235,1/1/2016,Apple Juice (Odense),DNK,1.73
236,1/1/2016,Still Water (Dublin),IRL,3.39
237,1/1/2016,Orange Juice (Portland),USA,3.19
238,1/1/2016,Yoghurt (Kraków),POL,3.46
239,1/1/2016,Toast (Brussels),BEL,4.74
240,1/1/2016,Chocolate Twist (Albuquerque),USA,4.93
241,1/1/2016,Blueberry Muffin (Hamburg),DEU,1.75
242,1/1/2016,Chicken Fajita Wrap (Vancouver),CAN,3.21
243,1/1/2016,Lemon & Ginger Tea (Berlin),DEU,3.3
244,1/1/2016,Still Water (Dublin),IRL,2.45
245,1/1/2016,Yoghurt (Austin),USA,2.33
246,1/1/2016,BLT Sandwich (Stuttgart),DEU,4.17
247,1/1/2016,Tomato Juice (Glasgow),GBR,4.7
248,1/1/2016,Yoghurt (San Diego),USA,4.23
249,1/1/2016,Yoghurt (Boston),USA,1.91
250,1/1/2016,Orange Juice (Cardiff),GBR,2.26
251,1/1/2016,Almond Croissant (Potsdam),DEU,3.79
252,1/1/2016,BLT Sandwich (Stockholm),SWE,3.16
253,1/1/2016,Chicken Fajita Wrap (Dublin),IRL,3.24
254,1/1/2016,Porridge (Manchester),GBR,3.02
255,1/1/2016,Peach Juice (Munich),DEU,1.59
256,1/1/2016,Chocolate Twist (Portland),USA,5.04
257,1/1/2016,Chocolate Chip Muffin (Copenhagan),DNK,4.29
258,1/1/2016,Green Tea (Salzburg),AUT,4.94
259,1/1/2016,Butter Croissant (Graz),AUT,3.86
260,1/1/2016,Still Water (Gdańsk),POL,3.41
261,1/1/2016,Ham & Cheese Toastie (Portland),USA,3.98
262,1/1/2016,Ham & Cheese Toastie (Graz),AUT,4.85
263,1/1/2016,Butter Croissant (Cardiff),GBR,3.29
264,1/1/2016,Tuna Melt Panini (Austin),USA,1.56
265,1/1/2016,Blueberry Muffin (Graz),AUT,5.38
266,1/1/2016,Orange Juice (Katowice),POL,3.69
267,1/1/2016,Butter Croissant (Galway),IRL,1.87
268,1/1/2016,Still Water (San Diego),USA,5.12
269,1/1/2016,Tuna Melt Panini (Copenhagan),DNK,3.25
270,1/1/2016,Granola Bar (Madison),USA,4.33
271,1/1/2016,Ham & Cheese Toastie (Vancouver),CAN,5.09
272,1/1/2016,Butter Croissant (Albuquerque),USA,2.35
273,1/1/2016,Cheese & Pickle Sandwich (Birmingham),GBR,1.62
274,1/1/2016,Chocolate Twist (Dublin),IRL,4.88
275,1/1/2016,Chicken Salad Sandwich (Toronto),CAN,2.63
276,1/1/2016,Chicken Salad Sandwich (Copenhagan),DNK,2.34
277,1/1/2016,Porridge (Madison),USA,4.48
278,1/1/2016,Orange Juice (Hamilton),NZL,2.34
279,1/1/2016,Chocolate Chip Muffin (Vancouver),CAN,2.33
280,1/1/2016,Fruit Box (Austin),USA,5.15
281,1/1/2016,Green Tea (London),GBR,2.37
282,1/1/2016,Coffee (Stockholm),SWE,3.31
283,1/1/2016,Cheese & Pickle Sandwich (Potsdam),DEU,2
284,1/1/2016,Butter Croissant (Madison),USA,3.13
285,1/1/2016,Tuna Melt Panini (Southampton),GBR,4.56
286,1/1/2016,Blueberry Muffin (Toulouse),FRA,4.59
287,1/1/2016,Chocolate Twist (Sønderborg),DNK,4.2
288,1/1/2016,Toast (Hamburg),DEU,3.1
289,1/1/2016,Green Tea (Potsdam),DEU,4.22
290,1/1/2016,Blueberry Muffin (Sydney),AUS,1.59
291,1/1/2016,Toast (Dublin),IRL,4.87
292,1/1/2016,Chocolate Chip Muffin (Auckland),NZL,2.94
293,1/1/2016,Coffee (Manchester),GBR,2.06
294,1/1/2016,Green Tea (Edinburgh),GBR,5.09
295,1/1/2016,Cheese & Pickle Sandwich (Copenhagan),DNK,5.13
296,1/1/2016,Porridge (Stuttgart),DEU,2.29
297,1/1/2016,Tuna Melt Panini (Odense),DNK,4.7
298,1/1/2016,Tea (Edinburgh),GBR,5.44
299,1/1/2016,Fruit Box (San Francisco),USA,5.03
300,1/1/2016,Porridge (Madison),USA,2.68
301,1/1/2016,Butter Croissant (Lille),FRA,5.06
302,1/1/2016,Tomato Juice (Dresden),DEU,3.62
303,1/1/2016,Still Water (Copenhagan),DNK,3.32
304,1/1/2016,Blueberry Muffin (Austin),USA,3.16
305,1/1/2016,Green Tea (Geneva),CHE,4.14
306,1/1/2016,Toast (Sydney),AUS,5.43
307,1/1/2016,Green Tea (Hamburg),DEU,1.73
308,1/1/2016,Yoghurt (Toronto),CAN,3.93
309,1/1/2016,Sparkling Water (Vancouver),CAN,2.77
310,1/1/2016,Chocolate Chip Muffin (Galway),IRL,3.9
311,1/1/2016,Toast (Southampton),GBR,1.62
312,1/1/2016,Porridge (Cardiff),GBR,4.8
313,1/1/2016,Sparkling Water (Munich),DEU,2.74
314,1/1/2016,Tuna Melt Panini (Berlin),DEU,4.74
315,1/1/2016,Chocolate Twist (Glasgow),GBR,3.83
316,1/1/2016,Cheese & Pickle Sandwich (Toronto),CAN,2.02
317,1/1/2016,Tomato Juice (Copenhagan),DNK,4.78
318,1/1/2016,Sparkling Water (Lausanne),CHE,4.95
319,1/1/2016,Apple Juice (Paris),FRA,2.45
320,1/1/2016,Still Water (Seattle),USA,3.44
321,1/1/2016,Tomato Juice (Madison),USA,2.95
322,1/1/2016,Butter Croissant (Hamburg),DEU,1.85
323,1/1/2016,Toast (San Francisco),USA,2.71
324,1/1/2016,Orange Juice (Hamburg),DEU,3.01
325,1/1/2016,Granola Bar (Stockholm),SWE,3.61
326,1/1/2016,Granola Bar (Brussels),BEL,3.03
327,1/1/2016,Chocolate Twist (Galway),IRL,2.64
328,1/1/2016,Apple Juice (London),GBR,3.18
329,1/1/2016,Chocolate Twist (Dresden),DEU,2.8
330,1/1/2016,Almond Croissant (Galway),IRL,2.88
331,1/1/2016,Yoghurt (Albuquerque),USA,3.47
332,1/1/2016,Lemon & Ginger Tea (Berlin),DEU,5.25
333,1/1/2016,Butter Croissant (Edinburgh),GBR,2.07
334,1/1/2016,Tea (Austin),USA,3.25
335,1/1/2016,Apple Juice (San Francisco),USA,3.21
336,1/1/2016,Chocolate Chip Muffin (Gdańsk),POL,3.82
337,1/1/2016,Toast (Sønderborg),DNK,4.73
338,1/1/2016,Granola Bar (Seattle),USA,2.01
339,1/1/2016,Still Water (Potsdam),DEU,4.4
340,1/1/2016,Fruit Box (Munich),DEU,1.97
341,1/1/2016,Fruit Box (Melbourne),AUS,3.99
342,1/1/2016,Orange Juice (Glasgow),GBR,1.51
343,1/1/2016,Tea (Geneva),CHE,2.03
344,1/1/2016,Peach Juice (Odense),DNK,4.44
345,1/1/2016,Cheese & Pickle Sandwich (Auckland),NZL,5.48
346,1/1/2016,Yoghurt (Toronto),CAN,2.68
347,1/1/2016,Chicken Fajita Wrap (Galway),IRL,4.82
348,1/1/2016,Apple Juice (Graz),AUT,2.51
349,1/1/2016,Still Water (Hamburg),DEU,2.83
350,1/1/2016,Chicken Salad Sandwich (Potsdam),DEU,4.19
351,1/1/2016,Tomato Juice (Copenhagan),DNK,4.94
352,1/1/2016,Lemon & Ginger Tea (Hamburg),DEU,3.48
353,1/1/2016,Porridge (Melbourne),AUS,2.37
354,1/1/2016,Tuna Melt Panini (Hamburg),DEU,3.42
355,1/1/2016,Granola Bar (Munich),DEU,3.05
356,1/1/2016,Sparkling Water (Kirkland),USA,1.75
357,1/1/2016,Cheese & Pickle Sandwich (Lausanne),CHE,3.42
358,1/1/2016,Chocolate Chip Muffin (Graz),AUT,2.69
359,1/1/2016,Green Tea (Albuquerque),USA,4.56
360,1/1/2016,Blueberry Muffin (Hamilton),NZL,4.76
361,1/1/2016,Sparkling Water (Kraków),POL,3.96
362,1/1/2016,Lemon & Ginger Tea (Sydney),AUS,1.96
363,1/1/2016,Chocolate Twist (Galway),IRL,5.04
364,1/1/2016,Lemon & Ginger Tea (San Francisco),USA,5.39
365,1/1/2016,BLT Sandwich (Graz),AUT,4.8
366,1/1/2016,Still Water (Lausanne),CHE,4.65
367,1/1/2016,Tea (Geneva),CHE,2.77
368,1/1/2016,Porridge (Sydney),AUS,2.18
369,1/1/2016,Chocolate Twist (Dresden),DEU,4.36
370,1/1/2016,Granola Bar (Albuquerque),USA,4.6
371,1/1/2016,Tuna Melt Panini (Edinburgh),GBR,4.38
372,1/1/2016,Ham & Cheese Toastie (Lille),FRA,2.34
373,1/1/2016,Cheese & Pickle Sandwich (Madison),USA,2.67
374,1/1/2016,Chocolate Twist (Gdańsk),POL,4.82
375,1/1/2016,Fruit Box (Cardiff),GBR,3.3
376,1/1/2016,Chocolate Chip Muffin (Tromsø),NOR,1.8
377,1/1/2016,Chicken Fajita Wrap (Edinburgh),GBR,2.86
378,1/1/2016,Tea (Hamburg),DEU,1.93
379,1/1/2016,Cheese & Pickle Sandwich (Stockholm),SWE,3.32
380,1/1/2016,Still Water (Canberra),AUS,3.71
381,1/1/2016,Blueberry Muffin (Madison),USA,4.4
382,1/1/2016,Peach Juice (Stockholm),SWE,2.36
383,1/1/2016,Chicken Salad Sandwich (San Francisco),USA,4.15
384,1/1/2016,Sparkling Water (Lille),FRA,1.9
385,1/1/2016,Chocolate Chip Muffin (Lille),FRA,2.91
386,1/1/2016,Lemon & Ginger Tea (Austin),USA,2.58
387,1/1/2016,Fruit Box (Stockholm),SWE,4.18
388,1/1/2016,Granola Bar (Salzburg),AUT,3.13
389,1/1/2016,Peach Juice (Paris),FRA,2.62
390,1/1/2016,Green Tea (Graz),AUT,1.87
391,1/1/2016,Cheese & Pickle Sandwich (Stockholm),SWE,2.37
392,1/1/2016,Yoghurt (Vancouver),CAN,3.34
393,1/1/2016,Fruit Box (Madison),USA,3.26
394,1/1/2016,Peach Juice (Copenhagan),DNK,3.69
395,1/1/2016,Cheese & Pickle Sandwich (Geneva),CHE,5.35
396,1/1/2016,Orange Juice (Lausanne),CHE,4.82
397,1/1/2016,Granola Bar (Lausanne),CHE,4
398,1/1/2016,Sparkling Water (Toulouse),FRA,3.39
399,1/1/2016,Blueberry Muffin (Edinburgh),GBR,3.22
400,1/1/2016,Tomato Juice (Katowice),POL,2.3
401,1/1/2016,Green Tea (Canberra),AUS,3.94
402,1/1/2016,Chocolate Twist (Sønderborg),DNK,4.67
403,1/1/2016,Fruit Box (Edinburgh),GBR,4.99
404,1/1/2016,Apple Juice (Cardiff),GBR,1.52
405,1/1/2016,Porridge (Toronto),CAN,4.14
406,1/1/2016,Toast (Sønderborg),DNK,2.02
407,1/1/2016,Chicken Fajita Wrap (San Francisco),USA,2.26
408,1/1/2016,Chocolate Chip Muffin (Cardiff),GBR,4.83
409,1/1/2016,Coffee (Lille),FRA,2.98
410,1/1/2016,Almond Croissant (Madison),USA,1.5
411,1/1/2016,Still Water (Toronto),CAN,4.02
412,1/1/2016,Toast (Vancouver),CAN,3.55
413,1/1/2016,Apple Juice (Sydney),AUS,2.36
414,1/1/2016,Fruit Box (San Diego),USA,2.14
415,1/1/2016,Chicken Fajita Wrap (Cardiff),GBR,3.42
416,1/1/2016,Toast (Kraków),POL,2.89
417,1/1/2016,Ham & Cheese Toastie (Copenhagan),DNK,4
418,1/1/2016,Toast (Lille),FRA,3.06
419,1/1/2016,Still Water (London),GBR,2.59
420,1/1/2016,Sparkling Water (Kraków),POL,4.25
421,1/1/2016,Lemon & Ginger Tea (Katowice),POL,2.9
422,1/1/2016,Peach Juice (Hamburg),DEU,3.28
423,1/1/2016,Almond Croissant (Cardiff),GBR,4.33
424,1/1/2016,Granola Bar (Stockholm),SWE,2.91
425,1/1/2016,Fruit Box (London),GBR,3.32
426,1/1/2016,Orange Juice (Birmingham),GBR,2.38
427,1/1/2016,Chocolate Chip Muffin (Glasgow),GBR,1.93
428,1/1/2016,BLT Sandwich (Austin),USA,2.73
429,1/1/2016,Orange Juice (Copenhagan),DNK,2.13
430,1/1/2016,Peach Juice (Tromsø),NOR,2.02
431,1/1/2016,Tomato Juice (Graz),AUT,4.87
432,1/1/2016,Chocolate Twist (Southampton),GBR,2.61
433,1/1/2016,Fruit Box (Birmingham),GBR,2.49
434,1/1/2016,Chocolate Chip Muffin (Paris),FRA,2.42
435,1/1/2016,Apple Juice (Canberra),AUS,5.33
436,1/1/2016,BLT Sandwich (Lille),FRA,2.28
437,1/1/2016,BLT Sandwich (Berlin),DEU,2.08
438,1/1/2016,Blueberry Muffin (San Francisco),USA,2.22
439,1/1/2016,Peach Juice (Copenhagan),DNK,2.03
440,1/1/2016,Granola Bar (Kraków),POL,2.07
441,1/1/2016,Apple Juice (Geneva),CHE,5.19
442,1/1/2016,Yoghurt (Stuttgart),DEU,3.9
443,1/1/2016,Butter Croissant (Stockholm),SWE,4.71
444,1/1/2016,Coffee (Graz),AUT,5.25
445,1/1/2016,Yoghurt (Kirkland),USA,1.78
446,1/1/2016,Tuna Melt Panini (Dublin),IRL,3.06
447,1/1/2016,Cheese & Pickle Sandwich (Munich),DEU,2.17
448,1/1/2016,Chocolate Chip Muffin (Madison),USA,3.08
449,1/1/2016,Granola Bar (Madison),USA,3.84
450,1/1/2016,Tea (Lausanne),CHE,2.34
451,1/1/2016,Butter Croissant (Dresden),DEU,4.62
452,1/1/2016,Coffee (Katowice),POL,1.82
453,1/1/2016,Lemon & Ginger Tea (Albuquerque),USA,4.71
454,1/1/2016,Tea (Toulouse),FRA,4.42
455,1/1/2016,Toast (Brussels),BEL,3.89
456,1/1/2016,Chicken Fajita Wrap (San Diego),USA,3.96
